,path,algo,length,f1,roc_auc,retrain,training_time_total,training_time_single,training_cpu_time,training_counter,inference_time_total,inference_time_single,inference_cpu_time,inference_counter
0,/mnt/extra/continuous-training/results/1716388630504083316,nn_clf_ks,480,"[0.9214611710327476, 0.919838888618434, 0.904810763375894, 0.9174711904271304, 0.9193754598583846, 0.9195500480317136, 0.9188985603258436, 0.9063144537807798, 0.91970685290829, 0.9077433900618754, 0.9103784079100404, 0.9078459335753422, 0.9003948136299882, 0.8972047697345386, 0.9264310907216542, 0.9116859293937588, 0.9066616615945624, 0.9169813701543924, 0.912865151203456, 0.9209060051145452, 0.9179954494907432, 0.911267832278502, 0.911653541963501, 0.9054166717011226, 0.8995799947597405, 0.9245429855629496, 0.9294241816042632, 0.9293157132260096, 0.9286647811830532, 0.9218434518785988, 0.9259613769373256, 0.9023807629147887, 0.906510518830914, 0.902520766669399, 0.9072854835762894, 0.91739911027277, 0.9270723138442728, 0.90953106370743, 0.902404435093774, 0.9144350630017246, 0.9095617402151516, 0.90682058613928, 0.9163469672824568, 0.9161300289226528, 0.920609662875774, 0.9099879672635276, 0.9098132765596032, 0.9074468806848752, 0.9037076495920392, 0.903675445675299, 0.922079849348576, 0.9196335100000274, 0.9153872192437508, 0.90996512011678, 0.9079129358666376, 0.9272437479794804, 0.9286974952186, 0.9247128033103292, 0.924530864916264, 0.922624480567362, 0.9215667918543564, 0.9278098448028352, 0.9186157001184756, 0.9282647346309776, 0.9282681547206786, 0.9298385611687436, 0.906278129479118, 0.9212548383529324, 0.9160343675005932, 0.9151903572740618, 0.9254705496516598, 0.9322104639052609, 0.9316397816586256, 0.9262904007999688, 0.921403497304452, 0.8829317172668321, 0.7398970297029703, 0.7204067417698605, 0.6542047129157502, 0.7701869213332261, 0.8638997354013297, 0.9317720960987436, 0.9205369153188532, 0.9199218372747348, 0.9220081775796658, 0.9198865759567404, 0.9204681931394404, 0.9235803706919116, 0.9279122054405337, 0.9249807044774094, 0.9233068571697138, 0.9170840943476976, 0.9252593696175904, 0.9183001148084976, 0.9246054450026516, 0.9272137021609016, 0.916419662112778, 0.9223423488674636, 0.9158360655737704, 0.9119970785080728, 0.9265670358026018, 0.9295971712747, 0.9172507995190616, 0.9235646467087332, 0.9285289714525918, 0.9211245590199186, 0.9229754531616812, 0.9130683217117824, 0.9174420165234572, 0.9123342518665064, 0.9184157969195892, 0.922220776491077, 0.9214607927981778, 0.9256531876720588, 0.9272045408771562, 0.8930090994562138, 0.8994769098021671, 0.8949316045783057, 0.8839030234688844, 0.8807612352765526, 0.8922623719618127, 0.8716906077348068, 0.8806485617821812, 0.8922773724947949, 0.9177226538708334, 0.91462389925833, 0.9158639397553584, 0.912402999019373, 0.925779327549122, 0.92243047751883, 0.9092202735818306, 0.9141804564804809, 0.925048325207005, 0.9187103353291064, 0.9162635758667032, 0.9164320874515294, 0.9195033327848376, 0.9129085050561656, 0.9096925784150516, 0.9139140428079824, 0.9235861507650582, 0.924247863861564, 0.9249305284165422, 0.9322484986753689, 0.9288593410023054, 0.9240996621157598, 0.9243965991581264, 0.9302310623274024, 0.9258967114604096, 0.9187689536290292, 0.927870245645274, 0.9332691354121004, 0.9313725187302078, 0.9346362008167276, 0.9307087448637312, 0.9060259156392308, 0.9009047735315054, 0.9058789133153068, 0.9088673600831187, 0.8881551561356925, 0.9111353831888794, 0.917429206205754, 0.9172097670480536, 0.9228832307873894, 0.9241118731297228, 0.9203174228867452, 0.9099672784541574, 0.9140392495147724, 0.9006616624204149, 0.9137453045591808, 0.9181971455556196, 0.920891260934669, 0.913637499272726, 0.9131180053593688, 0.8993368379989969, 0.9075837160516884, 0.911937823868942, 0.9178024418335377, 0.9179196868205118, 0.9140062554364924, 0.9236785661360392, 0.9241351505496884, 0.9306344655327082, 0.9320519188701932, 0.928583603709627, 0.9314878855672436, 0.9346684202199824, 0.9234092551564692, 0.92424152596582, 0.9221252379534498, 0.9232580973924284, 0.920440876436304, 0.9127311572535896, 0.9178825967416328, 0.9212377711040391, 0.9044869567424938, 0.8966213932185573, 0.8953161380061082, 0.916340202238658, 0.9106664461716554, 0.9145112094183464, 0.9315296979459454, 0.9301490925863032, 0.9266633084046964, 0.9271601260759106, 0.915801199147092, 0.9198084825829248, 0.9147091588701516, 0.9147902545805856, 0.9126159495995187, 0.9156243512344192, 0.927270650983764, 0.9280245257477472, 0.9276436695788196, 0.9242435602206394, 0.909347589175476, 0.9188447975878083, 0.9100706278312752, 0.9075332437073224, 0.9159507449987868, 0.8954510424002444, 0.9081286323638296, 0.9128571037939338, 0.90838695586145, 0.9069953212370192, 0.9161125271072356, 0.8923484987764239, 0.8898922919458163, 0.8914937937383463, 0.8853023682567855, 0.8940033057356758, 0.9073719617870284, 0.9034145914393612, 0.8985147200172704, 0.9012459300108534, 0.913131194792799, 0.9117654402454032, 0.9159468341913154, 0.9245107056875714, 0.9285320231014568, 0.9302292291217608, 0.9231926215924748, 0.9191710834506818, 0.9295094616140556, 0.9313134958907028, 0.9403378330624071, 0.9479166077498684, 0.9363444054850848, 0.937371644076024, 0.9275458798428262, 0.9329242805223756, 0.9324803973170304, 0.920974158144484, 0.9145589242001212, 0.9124896581997076, 0.9003435534139346, 0.9185576249181384, 0.9106101229086786, 0.9044071778521164, 0.9108680763131498, 0.9060748027305556, 0.8922905133595698, 0.8986505115537374, 0.9071705594879912, 0.9196932408186596, 0.9141101188969648, 0.9317469699392944, 0.9227546339264406, 0.9236322121095012, 0.9298009136819668, 0.9319231187148294, 0.9402934658131276, 0.9356018245102596, 0.931799193698114, 0.9307542107008642, 0.9166433450631338, 0.9050806154350228, 0.903328244488152, 0.9071659342921324, 0.906161219956038, 0.8978273894630772, 0.929304099308928, 0.9314793233450432, 0.9197659702549016, 0.9120717625727648, 0.9081920289976224, 0.9197124526439552, 0.9245321084975192, 0.9250893381414088, 0.9271084579825558, 0.9145642344135444, 0.9243863648561994, 0.9066592111936126, 0.918855238740601, 0.8907943028652862, 0.8989599033023444, 0.891234487033512, 0.9024810003198344, 0.8934180224217437, 0.90121414781776, 0.9012827113645174, 0.918492163260737, 0.9177258448232803, 0.9166865933365216, 0.9057823099402376, 0.9099424857338289, 0.9179571242559524, 0.9315674431981592, 0.9247050498161214, 0.9143409507757896, 0.917554904734392, 0.9379733629601528, 0.9372726702152776, 0.9250513459270768, 0.9189648150572356, 0.9144860538215308, 0.9204517685058278, 0.922197826175897, 0.9155730056591654, 0.9204010979625454, 0.9210266083999386, 0.9245137792307752, 0.9236461239058298, 0.9175176290277368, 0.9281219673509252, 0.9213198141910246, 0.9210066196110818, 0.9232267163197808, 0.9207564467507744, 0.9320211719789436, 0.9243997091622648, 0.9101383542325724, 0.9244740026643076, 0.9093146900920034, 0.9162593064840078, 0.9218633563515326, 0.9266701523803668, 0.9287597468442952, 0.926456624660471, 0.9294044689182256, 0.9177719172265554, 0.9096183540045116, 0.9116284526740592, 0.919973549954586, 0.9160953860161208, 0.8498857543605637, 0.8960689191119402, 0.9035102151422184, 0.9039917117472408, 0.9033523426879848, 0.8981308395289355, 0.9114238436296014, 0.8937917006696713, 0.894571652882256, 0.8936819080065526, 0.9075150905750702, 0.9276220374884452, 0.9237534258493932, 0.9352887342009109, 0.940926532830487, 0.9364878228843276, 0.9368168946195096, 0.9288731017402072, 0.9367890021880032, 0.9380835358035996, 0.9233292124332474, 0.9131414251370578, 0.9310564769500108, 0.917429684316205, 0.9141805829750614, 0.9124760211947376, 0.9257988001428477, 0.9240841818425924, 0.9201847023452016, 0.9128202842348468, 0.9245176820756128, 0.9227574294590488, 0.9253952302907918, 0.9216451440825724, 0.9193666554616056, 0.8842545123909386, 0.8865574763625349, 0.8870579858613599, 0.8951469350307868, 0.9099583604326926, 0.9116474125411635, 0.91976356943582, 0.9258863222448452, 0.9235799327998964, 0.9176281634918574, 0.9097899432824444, 0.9194289227299248, 0.9229640664136712, 0.9249404053483364, 0.9282941201265714, 0.9358867104645848, 0.918352066384126, 0.915462045450092, 0.9049481810693282, 0.9033874425486678, 0.905592796137167, 0.9034567502122512, 0.905972734830158, 0.8857609003279672, 0.8878133741696923, 0.8999839213934792, 0.9052584834297708, 0.9092242301160104, 0.910423630644067, 0.9184529874942104, 0.9179207599789734, 0.9100889519746068, 0.9120838532925972, 0.9133753617124512, 0.912511915827107, 0.9041910342633004, 0.9128289282714792, 0.9217427253935444, 0.9194479163896496, 0.914555726890568, 0.9131220470629982, 0.9162800525774444, 0.913405904446972, 0.930274032366372, 0.914114608969832, 0.9121593889348796, 0.907675428816084, 0.9195917490210964, 0.91290803813878, 0.9112303339327328, 0.9098364968990792, 0.9140636860482768, 0.9111233774923057, 0.923902233962122, 0.909383461908411, 0.9048107665427038, 0.9161416194417488, 0.912206531620944, 0.9124405051974368, 0.915692982702483, 0.9150310470344728, 0.9307349335622078, 0.9294248284505818, 0.9237365454072898, 0.9305136839287492, 0.925509235177066, 0.921648385036553, 0.8987493891734385, 0.903653585371708, 0.9090777899945024, 0.9154985498078748, 0.9254238848665048, 0.9189580026366058, 0.9254232026557866, 0.9152484104619673, 0.9207764962196328, 0.93822264001385, 0.932223027897569, 0.9342143421892124, 0.919557951296404, 0.9291019605527552, 0.9381082747564434, 0.9193852660923062, 0.916389114504122, 0.9035130446317718, 0.9106478289358166, 0.8989753202498518, 0.9044656513291484, 0.8952546389954344, 0.8958821091976857, 0.9339950749399568, 0.9175217952273576, 0.758895335933289, 0.8029722581333839, 0.8027050301124435]","[0.8198498888028423, 0.8256601797271587, 0.8494712546830704, 0.8219761029252527, 0.8310294082676724, 0.8043911054796231, 0.8256777924600327, 0.8317939511073414, 0.8037778909693087, 0.8251313116695994, 0.8226405895373445, 0.7954517567568516, 0.8396045527010374, 0.8432008558079296, 0.7718650292754401, 0.8138592002363961, 0.8230665015949128, 0.788500672453956, 0.8240129339890817, 0.7748289221074858, 0.8133535011513313, 0.8134475443885213, 0.8072063483389744, 0.843678810307509, 0.8408983417907837, 0.7964973047065866, 0.7640585886836335, 0.7392715212889435, 0.7661815402591219, 0.7774704560316205, 0.7540303544498441, 0.8456287414781943, 0.8286315011060247, 0.8322469332779735, 0.7809029283199055, 0.8371519475463387, 0.8449481573551516, 0.8183866068552071, 0.8411715772007433, 0.8368153145454048, 0.842632756366713, 0.8163547884154455, 0.830200111958847, 0.8166394687390333, 0.8299346317457211, 0.8204765036852348, 0.8356733776982397, 0.8274952212017466, 0.8346475133254967, 0.845946578497297, 0.8155487102662571, 0.7969456470613723, 0.8255336884208628, 0.8249617316711063, 0.8206758187990726, 0.7790886042246079, 0.7804060397972827, 0.8030524226107733, 0.7849629736992976, 0.8218002171854726, 0.7962963339151671, 0.7742722145334294, 0.8102892570410787, 0.784498006503137, 0.7658108955946379, 0.8184093923177342, 0.8401102624801321, 0.8224725497552536, 0.8308350463360388, 0.8148207757953286, 0.7802037082080995, 0.7538752032672569, 0.7851968822377664, 0.8117160437690348, 0.8027602420239943, 0.7846178690246848, 0.8024456897503328, 0.7860532401119951, 0.6191666218278848, 0.806962367111728, 0.721475354471607, 0.8449372684052419, 0.8640858685661111, 0.8249416764172135, 0.8232316039911628, 0.7801851313337839, 0.7923791677441252, 0.7826865177900949, 0.7928308334979408, 0.7548686814733159, 0.7743716866543658, 0.8176709701197281, 0.8075835022960648, 0.7871984717227143, 0.7680711382858614, 0.7720238075372223, 0.8190224918797054, 0.7841620261276284, 0.8432389724480557, 0.8243365994197811, 0.8506188616979518, 0.856359207715568, 0.8499942617922271, 0.8274290260120017, 0.8234500472565639, 0.8042858861358585, 0.8121613378107475, 0.8171181520391881, 0.7969513813167538, 0.7921281878719081, 0.8152308225525056, 0.813235902464395, 0.8233628009850555, 0.7915721780524162, 0.807519500221932, 0.8165018141414536, 0.8010801956712419, 0.8187748362013698, 0.8245435606054248, 0.8320862474798756, 0.8482298865296557, 0.8167701793970715, 0.8105893683128073, 0.8143399491549823, 0.8309317489268825, 0.7832695313806037, 0.8233629418045335, 0.8057831146057985, 0.8119244116126664, 0.8414603519987424, 0.8411597539673894, 0.8299185372941461, 0.8089648152407007, 0.8226350759151199, 0.8283306324524162, 0.7802927487578167, 0.7718364836092577, 0.8103368339635857, 0.8328180716293662, 0.8180536457830665, 0.7854835307214608, 0.8128575925230563, 0.79281307362424, 0.755321527985893, 0.8109480276372847, 0.7747263924680079, 0.8047788573233002, 0.7895183940171446, 0.8239415664135761, 0.8436962577548396, 0.8243415780717972, 0.8357855382862671, 0.8354053967247496, 0.8305135388447913, 0.8505402811067821, 0.8357574371838234, 0.8533113337682555, 0.8312999682583803, 0.8403882412137733, 0.8557532216798162, 0.7686060921452527, 0.8090020066609942, 0.8102990495963994, 0.811046906089249, 0.7932655951427481, 0.7942322005950595, 0.8073480991846382, 0.8133667240863991, 0.8245146603670022, 0.7774559038991493, 0.799798834374708, 0.8238193468752096, 0.827556349284992, 0.8050292872762299, 0.6836209846864933, 0.8122944336605082, 0.7853426482606798, 0.8280577886250979, 0.8257770234774071, 0.7848349834801159, 0.7979793741455367, 0.8097833704428689, 0.8170718896641532, 0.7818643904251472, 0.7830471320061856, 0.8097177372342631, 0.8387309542295142, 0.8415779808986491, 0.836528854807388, 0.8409962188261499, 0.8222524784931878, 0.8241443232723213, 0.8247177856312372, 0.8103378917924273, 0.7973134894780307, 0.8254091285956806, 0.8327251920899308, 0.8446214153040882, 0.839585077264041, 0.8242326301105968, 0.7714591433312832, 0.7601654820204878, 0.7811473517631184, 0.8005929274072527, 0.7742887528123955, 0.7696210963601786, 0.8403722411676974, 0.8203790338298861, 0.8215228682704094, 0.8103251320439896, 0.8065255532568354, 0.8261786132369804, 0.8327732335730609, 0.8257583322203215, 0.8525845872641161, 0.7610796851645188, 0.7907132602180837, 0.7985760418371669, 0.8128784466657857, 0.8139943396038328, 0.8064959061425048, 0.8032421580920572, 0.8174482460157921, 0.8122914137710205, 0.7792121915520116, 0.7612494970389732, 0.8388587632647554, 0.8355743428293753, 0.8372596113082896, 0.8453998805311949, 0.8255339210379842, 0.8466474743923754, 0.8294575670457338, 0.8358859828719931, 0.8275961339780149, 0.8090619396712369, 0.8316503568210611, 0.8343114502858804, 0.8210679746871249, 0.7437869556675842, 0.7971065410663453, 0.8445280211167892, 0.8259402342804818, 0.8273558648996643, 0.7585773530086166, 0.7928877957847205, 0.8046814126587619, 0.7807393967237775, 0.8402183218723096, 0.8142637794934819, 0.7752845685078447, 0.8195383872725475, 0.8218507508793306, 0.8100725356824119, 0.837138715597255, 0.804047260064075, 0.783397286831566, 0.8032787212963892, 0.7999330802258033, 0.81451476821999, 0.7783408752253215, 0.8402020497470629, 0.8171834717034088, 0.80585916400185, 0.8283326940009204, 0.7359428166488493, 0.8532136370949465, 0.8565577112366165, 0.8379509607072674, 0.8320729227096891, 0.8203451720337465, 0.806438937337811, 0.8599483177627197, 0.8421501957947404, 0.83700692438611, 0.839305522873339, 0.8246205239147241, 0.8281287752811812, 0.8186145249253457, 0.8253856168589117, 0.8263106288353972, 0.7957205810010151, 0.7919971481267661, 0.8288329824369671, 0.8317957251759313, 0.7929483874706811, 0.8396497252120145, 0.7888830252558994, 0.8017525515579705, 0.8302924275282195, 0.805684950432825, 0.7932907311431667, 0.8019662703826202, 0.7933715234532628, 0.8252021087660795, 0.808697511195691, 0.8582673815381768, 0.8464268767794002, 0.8205910195789282, 0.8069873067800827, 0.7481733204445491, 0.7778146432263378, 0.7855486017029356, 0.7880976112167944, 0.8268957076598963, 0.7856647527602022, 0.6910018417273291, 0.7698511663554728, 0.7703137323116163, 0.7888737586638698, 0.7829811942510884, 0.7803874465439252, 0.8133573399067767, 0.844732164400908, 0.8193508263449018, 0.7899086876005406, 0.8288743532041091, 0.8389806971026668, 0.8334312045907211, 0.8334350638728629, 0.8260802534048957, 0.7892955259233502, 0.8438819885270097, 0.8403332194118036, 0.8171557870376415, 0.8142833309987808, 0.7967863485420787, 0.7798787312695737, 0.7983506602455437, 0.7685379746623404, 0.7971141025662578, 0.8179495509593725, 0.828526991140261, 0.8121231054237001, 0.7863337995236066, 0.8140850102528353, 0.8455595354841672, 0.8667237967762413, 0.8454125722037686, 0.8187820259606332, 0.7982253540199398, 0.8113594380462774, 0.8224232780630399, 0.7830018159808101, 0.7900620145011432, 0.815332015479082, 0.7936447543367218, 0.7972676240276296, 0.7703469764323674, 0.7885068730690328, 0.7134116949793221, 0.8135978176389432, 0.8123367249341299, 0.8107683446953898, 0.8149673987532583, 0.7671208150693547, 0.8571461851172079, 0.8261149381154788, 0.8240027542418569, 0.8348517600848735, 0.7447453236477525, 0.8264092752107612, 0.8346115021305276, 0.8133319407457098, 0.8199580955844514, 0.7869827317978972, 0.7846142029322489, 0.7679800412730416, 0.7678785952754504, 0.8068827156860643, 0.7272715696022257, 0.8173229806383292, 0.8292058469474868, 0.8499980180252631, 0.8096090137366313, 0.7870308355035283, 0.8155677458307709, 0.8144038137847873, 0.8257416338501535, 0.8077784653920604, 0.8213541320983435, 0.8009829572427665, 0.8307710454367219, 0.7988231617917533, 0.7577131426780217, 0.7291014089868129, 0.8126409001703321, 0.8199276243238897, 0.8192112891191372, 0.835151328347903, 0.823925615181458, 0.806443309270981, 0.8285791521074867, 0.8121813838567138, 0.75356523307844, 0.7906823944459885, 0.8071942463758695, 0.8417134123303738, 0.7947730244681745, 0.7968739806376416, 0.7988507349284281, 0.8296382217793071, 0.8261424679701069, 0.8085358529615095, 0.7994549078578479, 0.7874024762012702, 0.8119230184138267, 0.7852315875725542, 0.8089301222086264, 0.7910794159098052, 0.7844757181844441, 0.8120523673379763, 0.7965576121930721, 0.7840518601268988, 0.7903883538756168, 0.8385506813540708, 0.777920975341257, 0.7713639337618055, 0.783645187355278, 0.7987907257105786, 0.7829480283320043, 0.7955145337583391, 0.8016087421272222, 0.6670006531416265, 0.8295586730572563, 0.8178141041535076, 0.811334327484595, 0.8348821322530278, 0.8064185650765724, 0.7843740305276999, 0.779413980973295, 0.8126162219858962, 0.789488495453828, 0.7715893926925638, 0.7994764212849992, 0.7936083683001365, 0.762458871428563, 0.8124983416883658, 0.7809907733529549, 0.7790903339483753, 0.7742610889483117, 0.7741348345833557, 0.8072161458581286, 0.8143357399076377, 0.8018128952119727, 0.8095212767037002, 0.7973855356297266, 0.8315832929942573, 0.8182671267691733, 0.8103060507503792, 0.7881355461461766, 0.7684158139729811, 0.8300392696399913, 0.8064385243003951, 0.8294129219650055, 0.7979390333969243, 0.7821906936309064, 0.7949368551806784, 0.8012925641511608, 0.8304503584575795, 0.7919342500800566, 0.8163429517727205, 0.8302427592107188, 0.8374953227997154, 0.839583055826593, 0.8118714597671093, 0.7975627760190795, 0.8193607140627065, 0.8326257273145259, 0.6499506246378803, 0.8138867695099764, 0.8235275742106332, 0.7906026830279358, 0.8120241717495398, 0.8116297133743307]",479.0,21980.64914968307,45.79301906183973,51703.470000003,480.0,10032.25034692511,2.5409948519429894e-05,13639.670000004116,394815847.0
